filename,task,split
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1392.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1391.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1397.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1407.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1408.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1409.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1424.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1423.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1422.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1421.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1420.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1419.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1418.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1417.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1416.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1415.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1414.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1352.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1412.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1411.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1410.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1390.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1389.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1413.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1387.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1368.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1367.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1366.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1365.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1364.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1363.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1362.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1361.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1359.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1358.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1357.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1356.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1355.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1354.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1388.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1369.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1370.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1360.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1382.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1384.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1383.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1385.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1381.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1380.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1386.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1378.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1379.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1376.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1375.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1374.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1373.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1372.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1377.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/CC/2016/B&W/Robust marks/02.09-09.11/IMG_1371.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0916.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0914.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0915.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0891.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0922.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0923.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0926.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0913.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0931.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0933.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0919.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0912.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0896.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0909.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0904.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0899.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0898.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0895.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0894.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0893.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0892.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0934.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0890.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0911.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0935.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0959.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0941.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0889.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0970.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0969.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0968.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0964.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0963.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0962.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0961.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0960.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0958.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0957.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0956.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0955.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0954.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0953.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0952.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0951.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0949.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0948.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0947.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0946.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0945.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0944.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0938.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0885.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0827.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0883.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0850.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0843.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0842.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0840.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0839.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0838.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0837.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0835.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0833.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0832.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0851.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0831.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0829.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0828.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0826.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0825.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0820.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0811.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0808.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0802.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0801.JPG,reidentification,train
/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/BDF10-M6/DM/2016/COLOR/Robust marks/02.09-15.09/IMG_0884.JPG,reidentification,train
